InstanceID,FromNode,ToNode,Distance,Demand,Capacity
10_57,5,1,71.0,132.0,1000.0
10_57,5,2,77.0,132.0,1000.0
10_57,5,3,99.0,132.0,1000.0
10_57,5,4,55.0,132.0,1000.0
10_57,5,6,65.0,132.0,1000.0
10_57,5,7,98.0,132.0,1000.0
10_57,5,8,52.0,132.0,1000.0
10_57,5,9,96.0,132.0,1000.0
10_57,5,10,99.0,132.0,1000.0
10_57,6,0,71.0,120.0,1000.0
10_57,6,1,88.0,120.0,1000.0
10_57,6,2,50.0,120.0,1000.0
10_57,6,3,97.0,120.0,1000.0
10_57,6,4,76.0,120.0,1000.0
10_57,6,5,66.0,120.0,1000.0
10_57,6,7,79.0,120.0,1000.0
10_57,6,8,55.0,120.0,1000.0
10_57,6,9,62.0,120.0,1000.0
10_57,6,10,52.0,120.0,1000.0
10_57,7,0,75.0,184.0,1000.0
10_57,7,1,71.0,184.0,1000.0
10_57,7,2,51.0,184.0,1000.0
10_57,7,3,76.0,184.0,1000.0
10_57,7,4,83.0,184.0,1000.0
10_57,7,5,73.0,184.0,1000.0
10_57,7,6,65.0,184.0,1000.0
10_57,7,8,64.0,184.0,1000.0
10_57,7,9,58.0,184.0,1000.0
10_57,7,10,66.0,184.0,1000.0
10_57,8,0,53.0,146.0,1000.0
10_57,8,1,60.0,146.0,1000.0
10_57,8,2,95.0,146.0,1000.0
10_57,8,3,83.0,146.0,1000.0
10_57,8,4,74.0,146.0,1000.0
10_57,8,5,76.0,146.0,1000.0
10_57,8,6,77.0,146.0,1000.0
10_57,8,7,87.0,146.0,1000.0
10_57,8,9,62.0,146.0,1000.0
10_57,8,10,65.0,146.0,1000.0
10_57,9,0,58.0,139.0,1000.0
10_57,9,1,90.0,139.0,1000.0
10_57,9,2,62.0,139.0,1000.0
10_57,9,3,76.0,139.0,1000.0
10_57,9,4,93.0,139.0,1000.0
10_57,9,5,80.0,139.0,1000.0
10_57,9,6,63.0,139.0,1000.0
10_57,9,7,79.0,139.0,1000.0
10_57,9,8,78.0,139.0,1000.0
10_57,9,10,63.0,139.0,1000.0
10_57,10,0,92.0,52.0,1000.0
10_57,10,1,88.0,52.0,1000.0
10_57,10,2,60.0,52.0,1000.0
10_57,10,3,94.0,52.0,1000.0
10_57,10,4,77.0,52.0,1000.0
10_57,10,5,82.0,52.0,1000.0
10_57,10,6,63.0,52.0,1000.0
10_57,10,7,52.0,52.0,1000.0
10_57,10,8,96.0,52.0,1000.0
10_57,10,9,67.0,52.0,1000.0
10_58,0,1,78.0,0.0,1000.0
10_58,0,2,53.0,0.0,1000.0
10_58,0,3,62.0,0.0,1000.0
10_58,0,4,78.0,0.0,1000.0
10_58,0,5,57.0,0.0,1000.0
10_58,0,6,97.0,0.0,1000.0
10_58,0,7,97.0,0.0,1000.0
10_58,0,8,89.0,0.0,1000.0
10_58,0,9,98.0,0.0,1000.0
10_58,0,10,99.0,0.0,1000.0
10_58,1,0,79.0,133.0,1000.0
10_58,1,2,80.0,133.0,1000.0
10_58,1,3,62.0,133.0,1000.0
10_58,1,4,80.0,133.0,1000.0
10_58,1,5,69.0,133.0,1000.0
10_58,1,6,53.0,133.0,1000.0
10_58,1,7,94.0,133.0,1000.0
10_58,1,8,83.0,133.0,1000.0
10_58,1,9,95.0,133.0,1000.0
10_58,1,10,72.0,133.0,1000.0
10_58,2,0,92.0,141.0,1000.0
10_58,2,1,98.0,141.0,1000.0
10_58,2,3,67.0,141.0,1000.0
10_58,2,4,94.0,141.0,1000.0
10_58,2,5,81.0,141.0,1000.0
10_58,2,6,88.0,141.0,1000.0
10_58,2,7,74.0,141.0,1000.0
10_58,2,8,53.0,141.0,1000.0
10_58,2,9,64.0,141.0,1000.0
10_58,2,10,77.0,141.0,1000.0
10_58,3,0,79.0,120.0,1000.0
10_58,3,1,60.0,120.0,1000.0
10_58,3,2,66.0,120.0,1000.0
10_58,3,4,86.0,120.0,1000.0
10_58,3,5,63.0,120.0,1000.0
10_58,3,6,50.0,120.0,1000.0
10_58,3,7,94.0,120.0,1000.0
10_58,3,8,84.0,120.0,1000.0
10_58,3,9,92.0,120.0,1000.0
10_58,3,10,82.0,120.0,1000.0
10_58,4,0,54.0,112.0,1000.0
10_58,4,1,83.0,112.0,1000.0
10_58,4,2,83.0,112.0,1000.0
10_58,4,3,61.0,112.0,1000.0
10_58,4,5,86.0,112.0,1000.0
10_58,4,6,69.0,112.0,1000.0
10_58,4,7,84.0,112.0,1000.0
10_58,4,8,85.0,112.0,1000.0
10_58,4,9,76.0,112.0,1000.0
10_58,4,10,58.0,112.0,1000.0
10_58,5,0,69.0,191.0,1000.0
10_58,5,1,55.0,191.0,1000.0
10_58,5,2,66.0,191.0,1000.0
10_58,5,3,74.0,191.0,1000.0
10_58,5,4,94.0,191.0,1000.0
10_58,5,6,80.0,191.0,1000.0
10_58,5,7,57.0,191.0,1000.0
10_58,5,8,68.0,191.0,1000.0
10_58,5,9,78.0,191.0,1000.0
10_58,5,10,54.0,191.0,1000.0
10_58,6,0,95.0,175.0,1000.0
10_58,6,1,94.0,175.0,1000.0
10_58,6,2,76.0,175.0,1000.0
10_58,6,3,78.0,175.0,1000.0
10_58,6,4,79.0,175.0,1000.0
10_58,6,5,70.0,175.0,1000.0
10_58,6,7,98.0,175.0,1000.0
10_58,6,8,79.0,175.0,1000.0
10_58,6,9,52.0,175.0,1000.0
10_58,6,10,91.0,175.0,1000.0
10_58,7,0,89.0,180.0,1000.0
10_58,7,1,78.0,180.0,1000.0
10_58,7,2,75.0,180.0,1000.0
10_58,7,3,75.0,180.0,1000.0
10_58,7,4,77.0,180.0,1000.0
10_58,7,5,74.0,180.0,1000.0
10_58,7,6,52.0,180.0,1000.0
10_58,7,8,65.0,180.0,1000.0
10_58,7,9,68.0,180.0,1000.0
10_58,7,10,78.0,180.0,1000.0
10_58,8,0,97.0,140.0,1000.0
10_58,8,1,61.0,140.0,1000.0
10_58,8,2,98.0,140.0,1000.0
10_58,8,3,55.0,140.0,1000.0
10_58,8,4,97.0,140.0,1000.0
10_58,8,5,62.0,140.0,1000.0
10_58,8,6,96.0,140.0,1000.0
10_58,8,7,90.0,140.0,1000.0
10_58,8,9,70.0,140.0,1000.0
10_58,8,10,83.0,140.0,1000.0
10_58,9,0,79.0,107.0,1000.0
10_58,9,1,50.0,107.0,1000.0
10_58,9,2,98.0,107.0,1000.0
10_58,9,3,67.0,107.0,1000.0
10_58,9,4,77.0,107.0,1000.0
10_58,9,5,88.0,107.0,1000.0
10_58,9,6,60.0,107.0,1000.0
10_58,9,7,86.0,107.0,1000.0
10_58,9,8,68.0,107.0,1000.0
10_58,9,10,62.0,107.0,1000.0
10_58,10,0,69.0,193.0,1000.0
10_58,10,1,66.0,193.0,1000.0
10_58,10,2,83.0,193.0,1000.0
10_58,10,3,92.0,193.0,1000.0
10_58,10,4,69.0,193.0,1000.0
10_58,10,5,76.0,193.0,1000.0
10_58,10,6,73.0,193.0,1000.0
10_58,10,7,82.0,193.0,1000.0
10_58,10,8,68.0,193.0,1000.0
10_58,10,9,72.0,193.0,1000.0
10_59,0,1,74.0,0.0,1000.0
10_59,0,2,82.0,0.0,1000.0
10_59,0,3,56.0,0.0,1000.0
10_59,0,4,73.0,0.0,1000.0
10_59,0,5,77.0,0.0,1000.0
10_59,0,6,68.0,0.0,1000.0
10_59,0,7,63.0,0.0,1000.0
10_59,0,8,80.0,0.0,1000.0
10_59,0,9,69.0,0.0,1000.0
10_59,0,10,67.0,0.0,1000.0
10_59,1,0,61.0,103.0,1000.0
10_59,1,2,65.0,103.0,1000.0
10_59,1,3,58.0,103.0,1000.0
10_59,1,4,55.0,103.0,1000.0
10_59,1,5,92.0,103.0,1000.0
10_59,1,6,89.0,103.0,1000.0
10_59,1,7,81.0,103.0,1000.0
10_59,1,8,61.0,103.0,1000.0
10_59,1,9,70.0,103.0,1000.0
10_59,1,10,88.0,103.0,1000.0
10_59,2,0,83.0,155.0,1000.0
10_59,2,1,90.0,155.0,1000.0
10_59,2,3,65.0,155.0,1000.0
10_59,2,4,76.0,155.0,1000.0
10_59,2,5,54.0,155.0,1000.0
10_59,2,6,87.0,155.0,1000.0
10_59,2,7,98.0,155.0,1000.0
10_59,2,8,64.0,155.0,1000.0
10_59,2,9,92.0,155.0,1000.0
10_59,2,10,73.0,155.0,1000.0
10_59,3,0,82.0,52.0,1000.0
10_59,3,1,96.0,52.0,1000.0
10_59,3,2,81.0,52.0,1000.0
10_59,3,4,98.0,52.0,1000.0
10_59,3,5,67.0,52.0,1000.0
10_59,3,6,83.0,52.0,1000.0
10_59,3,7,58.0,52.0,1000.0
10_59,3,8,52.0,52.0,1000.0
10_59,3,9,94.0,52.0,1000.0
10_59,3,10,69.0,52.0,1000.0
10_59,4,0,76.0,184.0,1000.0
10_59,4,1,86.0,184.0,1000.0
10_59,4,2,75.0,184.0,1000.0
10_59,4,3,76.0,184.0,1000.0
10_59,4,5,58.0,184.0,1000.0
10_59,4,6,80.0,184.0,1000.0
10_59,4,7,55.0,184.0,1000.0
10_59,4,8,76.0,184.0,1000.0
10_59,4,9,90.0,184.0,1000.0
10_59,4,10,55.0,184.0,1000.0
10_59,5,0,69.0,169.0,1000.0
10_59,5,1,50.0,169.0,1000.0
10_59,5,2,92.0,169.0,1000.0
10_59,5,3,96.0,169.0,1000.0
10_59,5,4,76.0,169.0,1000.0
10_59,5,6,60.0,169.0,1000.0
10_59,5,7,64.0,169.0,1000.0
10_59,5,8,74.0,169.0,1000.0
10_59,5,9,89.0,169.0,1000.0
10_59,5,10,80.0,169.0,1000.0
10_59,6,0,74.0,74.0,1000.0
10_59,6,1,53.0,74.0,1000.0
10_59,6,2,64.0,74.0,1000.0
10_59,6,3,68.0,74.0,1000.0
10_59,6,4,74.0,74.0,1000.0
10_59,6,5,84.0,74.0,1000.0
10_59,6,7,94.0,74.0,1000.0
10_59,6,8,55.0,74.0,1000.0
10_59,6,9,92.0,74.0,1000.0
10_59,6,10,94.0,74.0,1000.0
10_59,7,0,91.0,106.0,1000.0
10_59,7,1,89.0,106.0,1000.0
10_59,7,2,67.0,106.0,1000.0
10_59,7,3,55.0,106.0,1000.0
10_59,7,4,68.0,106.0,1000.0
10_59,7,5,96.0,106.0,1000.0
10_59,7,6,89.0,106.0,1000.0
10_59,7,8,94.0,106.0,1000.0
10_59,7,9,61.0,106.0,1000.0
10_59,7,10,85.0,106.0,1000.0
10_59,8,0,89.0,96.0,1000.0
10_59,8,1,66.0,96.0,1000.0
10_59,8,2,90.0,96.0,1000.0
10_59,8,3,85.0,96.0,1000.0
10_59,8,4,60.0,96.0,1000.0
10_59,8,5,76.0,96.0,1000.0
10_59,8,6,50.0,96.0,1000.0
10_59,8,7,70.0,96.0,1000.0
10_59,8,9,87.0,96.0,1000.0
10_59,8,10,60.0,96.0,1000.0
10_59,9,0,98.0,77.0,1000.0
10_59,9,1,80.0,77.0,1000.0
10_59,9,2,61.0,77.0,1000.0
10_59,9,3,52.0,77.0,1000.0
10_59,9,4,51.0,77.0,1000.0
10_59,9,5,74.0,77.0,1000.0
10_59,9,6,93.0,77.0,1000.0
10_59,9,7,94.0,77.0,1000.0
10_59,9,8,52.0,77.0,1000.0
10_59,9,10,81.0,77.0,1000.0
10_59,10,0,74.0,186.0,1000.0
10_59,10,1,50.0,186.0,1000.0
10_59,10,2,86.0,186.0,1000.0
10_59,10,3,94.0,186.0,1000.0
10_59,10,4,84.0,186.0,1000.0
10_59,10,5,96.0,186.0,1000.0
10_59,10,6,56.0,186.0,1000.0
10_59,10,7,85.0,186.0,1000.0
10_59,10,8,64.0,186.0,1000.0
10_59,10,9,89.0,186.0,1000.0
10_60,0,1,96.0,0.0,1000.0
10_60,0,2,99.0,0.0,1000.0
10_60,0,3,56.0,0.0,1000.0
10_60,0,4,77.0,0.0,1000.0
10_60,0,5,72.0,0.0,1000.0
10_60,0,6,75.0,0.0,1000.0
10_60,0,7,80.0,0.0,1000.0
10_60,0,8,54.0,0.0,1000.0
10_60,0,9,84.0,0.0,1000.0
10_60,0,10,76.0,0.0,1000.0
10_60,1,0,66.0,183.0,1000.0
10_60,1,2,78.0,183.0,1000.0
10_60,1,3,52.0,183.0,1000.0
10_60,1,4,78.0,183.0,1000.0
10_60,1,5,80.0,183.0,1000.0
10_60,1,6,70.0,183.0,1000.0
10_60,1,7,77.0,183.0,1000.0
10_60,1,8,82.0,183.0,1000.0
10_60,1,9,76.0,183.0,1000.0
10_60,1,10,68.0,183.0,1000.0
10_60,2,0,79.0,127.0,1000.0
10_60,2,1,70.0,127.0,1000.0
10_60,2,3,55.0,127.0,1000.0
10_60,2,4,86.0,127.0,1000.0
10_60,2,5,78.0,127.0,1000.0
10_60,2,6,82.0,127.0,1000.0
10_60,2,7,76.0,127.0,1000.0
10_60,2,8,95.0,127.0,1000.0
10_60,2,9,96.0,127.0,1000.0
10_60,2,10,76.0,127.0,1000.0
10_60,3,0,50.0,172.0,1000.0
10_60,3,1,85.0,172.0,1000.0
10_60,3,2,79.0,172.0,1000.0
10_60,3,4,85.0,172.0,1000.0
10_60,3,5,81.0,172.0,1000.0
10_60,3,6,73.0,172.0,1000.0
10_60,3,7,86.0,172.0,1000.0
10_60,3,8,57.0,172.0,1000.0
10_60,3,9,65.0,172.0,1000.0
10_60,3,10,89.0,172.0,1000.0
10_60,4,0,93.0,166.0,1000.0
10_60,4,1,76.0,166.0,1000.0
10_60,4,2,85.0,166.0,1000.0
10_60,4,3,62.0,166.0,1000.0
10_60,4,5,94.0,166.0,1000.0
10_60,4,6,77.0,166.0,1000.0
10_60,4,7,98.0,166.0,1000.0
10_60,4,8,65.0,166.0,1000.0
10_60,4,9,74.0,166.0,1000.0
10_60,4,10,88.0,166.0,1000.0
10_60,5,0,99.0,108.0,1000.0
10_60,5,1,73.0,108.0,1000.0
10_60,5,2,70.0,108.0,1000.0
10_60,5,3,81.0,108.0,1000.0
10_60,5,4,66.0,108.0,1000.0
10_60,5,6,59.0,108.0,1000.0
10_60,5,7,84.0,108.0,1000.0
10_60,5,8,76.0,108.0,1000.0
10_60,5,9,67.0,108.0,1000.0
10_60,5,10,78.0,108.0,1000.0
10_60,6,0,78.0,149.0,1000.0
10_60,6,1,68.0,149.0,1000.0
10_60,6,2,52.0,149.0,1000.0
10_60,6,3,51.0,149.0,1000.0
10_60,6,4,81.0,149.0,1000.0
10_60,6,5,72.0,149.0,1000.0
10_60,6,7,90.0,149.0,1000.0
10_60,6,8,85.0,149.0,1000.0
10_60,6,9,81.0,149.0,1000.0
10_60,6,10,96.0,149.0,1000.0
10_60,7,0,94.0,117.0,1000.0
10_60,7,1,91.0,117.0,1000.0
10_60,7,2,74.0,117.0,1000.0
10_60,7,3,84.0,117.0,1000.0
10_60,7,4,57.0,117.0,1000.0
10_60,7,5,64.0,117.0,1000.0
10_60,7,6,70.0,117.0,1000.0
10_60,7,8,72.0,117.0,1000.0
10_60,7,9,67.0,117.0,1000.0
10_60,7,10,92.0,117.0,1000.0
10_60,8,0,80.0,178.0,1000.0
10_60,8,1,72.0,178.0,1000.0
10_60,8,2,83.0,178.0,1000.0
10_60,8,3,97.0,178.0,1000.0
10_60,8,4,64.0,178.0,1000.0
10_60,8,5,89.0,178.0,1000.0
10_60,8,6,61.0,178.0,1000.0
10_60,8,7,87.0,178.0,1000.0
10_60,8,9,60.0,178.0,1000.0
10_60,8,10,96.0,178.0,1000.0
10_60,9,0,90.0,88.0,1000.0
10_60,9,1,92.0,88.0,1000.0
10_60,9,2,86.0,88.0,1000.0
10_60,9,3,53.0,88.0,1000.0
10_60,9,4,87.0,88.0,1000.0
10_60,9,5,56.0,88.0,1000.0
10_60,9,6,85.0,88.0,1000.0
10_60,9,7,56.0,88.0,1000.0
10_60,9,8,81.0,88.0,1000.0
10_60,9,10,80.0,88.0,1000.0
10_60,10,0,62.0,108.0,1000.0
10_60,10,1,94.0,108.0,1000.0
10_60,10,2,77.0,108.0,1000.0
10_60,10,3,88.0,108.0,1000.0
10_60,10,4,72.0,108.0,1000.0
10_60,10,5,81.0,108.0,1000.0
10_60,10,6,60.0,108.0,1000.0
10_60,10,7,94.0,108.0,1000.0
10_60,10,8,87.0,108.0,1000.0
10_60,10,9,76.0,108.0,1000.0
10_61,0,1,51.0,0.0,1000.0
10_61,0,2,60.0,0.0,1000.0
10_61,0,3,92.0,0.0,1000.0
10_61,0,4,80.0,0.0,1000.0
10_61,0,5,70.0,0.0,1000.0
10_61,0,6,95.0,0.0,1000.0
10_61,0,7,74.0,0.0,1000.0
10_61,0,8,99.0,0.0,1000.0
10_61,0,9,99.0,0.0,1000.0
10_61,0,10,73.0,0.0,1000.0
10_61,1,0,57.0,155.0,1000.0
10_61,1,2,53.0,155.0,1000.0
10_61,1,3,53.0,155.0,1000.0
10_61,1,4,90.0,155.0,1000.0
10_61,1,5,60.0,155.0,1000.0
10_61,1,6,80.0,155.0,1000.0
10_61,1,7,86.0,155.0,1000.0
10_61,1,8,74.0,155.0,1000.0
10_61,1,9,95.0,155.0,1000.0
10_61,1,10,65.0,155.0,1000.0
10_61,2,0,89.0,97.0,1000.0
10_61,2,1,53.0,97.0,1000.0
10_61,2,3,60.0,97.0,1000.0
10_61,2,4,73.0,97.0,1000.0
10_61,2,5,92.0,97.0,1000.0
10_61,2,6,97.0,97.0,1000.0
10_61,2,7,63.0,97.0,1000.0
10_61,2,8,76.0,97.0,1000.0
10_61,2,9,65.0,97.0,1000.0
10_61,2,10,50.0,97.0,1000.0
10_61,3,0,53.0,149.0,1000.0
10_61,3,1,94.0,149.0,1000.0
10_61,3,2,63.0,149.0,1000.0
10_61,3,4,51.0,149.0,1000.0
10_61,3,5,51.0,149.0,1000.0
10_61,3,6,88.0,149.0,1000.0
10_61,3,7,61.0,149.0,1000.0
10_61,3,8,93.0,149.0,1000.0
10_61,3,9,97.0,149.0,1000.0
10_61,3,10,87.0,149.0,1000.0
10_61,4,0,85.0,171.0,1000.0
10_61,4,1,87.0,171.0,1000.0
10_61,4,2,75.0,171.0,1000.0
10_61,4,3,70.0,171.0,1000.0
10_61,4,5,97.0,171.0,1000.0
10_61,4,6,57.0,171.0,1000.0
10_61,4,7,71.0,171.0,1000.0
10_61,4,8,53.0,171.0,1000.0
10_61,4,9,94.0,171.0,1000.0
10_61,4,10,62.0,171.0,1000.0
10_61,5,0,77.0,185.0,1000.0
10_61,5,1,90.0,185.0,1000.0
10_61,5,2,67.0,185.0,1000.0
10_61,5,3,59.0,185.0,1000.0
10_61,5,4,51.0,185.0,1000.0
10_61,5,6,55.0,185.0,1000.0
10_61,5,7,96.0,185.0,1000.0
10_61,5,8,89.0,185.0,1000.0
10_61,5,9,59.0,185.0,1000.0
10_61,5,10,87.0,185.0,1000.0
10_61,6,0,57.0,62.0,1000.0
10_61,6,1,67.0,62.0,1000.0
10_61,6,2,57.0,62.0,1000.0
10_61,6,3,74.0,62.0,1000.0
10_61,6,4,67.0,62.0,1000.0
10_61,6,5,63.0,62.0,1000.0
10_61,6,7,88.0,62.0,1000.0
10_61,6,8,98.0,62.0,1000.0
10_61,6,9,58.0,62.0,1000.0
10_61,6,10,95.0,62.0,1000.0
10_61,7,0,61.0,75.0,1000.0
10_61,7,1,89.0,75.0,1000.0
10_61,7,2,89.0,75.0,1000.0
10_61,7,3,60.0,75.0,1000.0
10_61,7,4,60.0,75.0,1000.0
10_61,7,5,57.0,75.0,1000.0
10_61,7,6,65.0,75.0,1000.0
10_61,7,8,86.0,75.0,1000.0
10_61,7,9,85.0,75.0,1000.0
10_61,7,10,68.0,75.0,1000.0
10_61,8,0,93.0,196.0,1000.0
10_61,8,1,92.0,196.0,1000.0
10_61,8,2,92.0,196.0,1000.0
10_61,8,3,90.0,196.0,1000.0
10_61,8,4,62.0,196.0,1000.0
10_61,8,5,75.0,196.0,1000.0
10_61,8,6,53.0,196.0,1000.0
10_61,8,7,51.0,196.0,1000.0
10_61,8,9,58.0,196.0,1000.0
10_61,8,10,50.0,196.0,1000.0
10_61,9,0,79.0,188.0,1000.0
10_61,9,1,52.0,188.0,1000.0
10_61,9,2,83.0,188.0,1000.0
10_61,9,3,91.0,188.0,1000.0
10_61,9,4,75.0,188.0,1000.0
10_61,9,5,64.0,188.0,1000.0
10_61,9,6,52.0,188.0,1000.0
10_61,9,7,79.0,188.0,1000.0
10_61,9,8,50.0,188.0,1000.0
10_61,9,10,95.0,188.0,1000.0
10_61,10,0,87.0,66.0,1000.0
10_61,10,1,86.0,66.0,1000.0
10_61,10,2,66.0,66.0,1000.0
10_61,10,3,64.0,66.0,1000.0
10_61,10,4,85.0,66.0,1000.0
10_61,10,5,93.0,66.0,1000.0
10_61,10,6,63.0,66.0,1000.0
10_61,10,7,95.0,66.0,1000.0
10_61,10,8,50.0,66.0,1000.0
10_61,10,9,64.0,66.0,1000.0
10_62,0,1,82.0,0.0,1000.0
10_62,0,2,67.0,0.0,1000.0
10_62,0,3,86.0,0.0,1000.0
10_62,0,4,92.0,0.0,1000.0
10_62,0,5,84.0,0.0,1000.0
10_62,0,6,91.0,0.0,1000.0
10_62,0,7,67.0,0.0,1000.0
10_62,0,8,88.0,0.0,1000.0
10_62,0,9,86.0,0.0,1000.0
10_62,0,10,71.0,0.0,1000.0
10_62,1,0,62.0,158.0,1000.0
10_62,1,2,80.0,158.0,1000.0
10_62,1,3,66.0,158.0,1000.0
10_62,1,4,90.0,158.0,1000.0
10_62,1,5,84.0,158.0,1000.0
10_62,1,6,87.0,158.0,1000.0
10_62,1,7,59.0,158.0,1000.0
10_62,1,8,75.0,158.0,1000.0
10_62,1,9,77.0,158.0,1000.0
10_62,1,10,88.0,158.0,1000.0
10_62,2,0,88.0,135.0,1000.0
10_62,2,1,91.0,135.0,1000.0
10_62,2,3,98.0,135.0,1000.0
10_62,2,4,66.0,135.0,1000.0
10_62,2,5,81.0,135.0,1000.0
10_62,2,6,55.0,135.0,1000.0
10_62,2,7,59.0,135.0,1000.0
10_62,2,8,54.0,135.0,1000.0
10_62,2,9,76.0,135.0,1000.0
10_62,2,10,88.0,135.0,1000.0
10_62,3,0,81.0,54.0,1000.0
10_62,3,1,54.0,54.0,1000.0
10_62,3,2,72.0,54.0,1000.0
10_62,3,4,60.0,54.0,1000.0
10_62,3,5,63.0,54.0,1000.0
10_62,3,6,95.0,54.0,1000.0
10_62,3,7,90.0,54.0,1000.0
10_62,3,8,83.0,54.0,1000.0
10_62,3,9,88.0,54.0,1000.0
10_62,3,10,97.0,54.0,1000.0
10_62,4,0,71.0,170.0,1000.0
10_62,4,1,75.0,170.0,1000.0
10_62,4,2,70.0,170.0,1000.0
10_62,4,3,63.0,170.0,1000.0
10_62,4,5,84.0,170.0,1000.0
10_62,4,6,80.0,170.0,1000.0
10_62,4,7,55.0,170.0,1000.0
10_62,4,8,81.0,170.0,1000.0
10_62,4,9,68.0,170.0,1000.0
10_62,4,10,93.0,170.0,1000.0
10_62,5,0,60.0,117.0,1000.0
10_62,5,1,96.0,117.0,1000.0
10_62,5,2,56.0,117.0,1000.0
10_62,5,3,82.0,117.0,1000.0
10_62,5,4,63.0,117.0,1000.0
10_62,5,6,81.0,117.0,1000.0
10_62,5,7,93.0,117.0,1000.0
10_62,5,8,89.0,117.0,1000.0
10_62,5,9,61.0,117.0,1000.0
10_62,5,10,97.0,117.0,1000.0
10_62,6,0,59.0,179.0,1000.0
10_62,6,1,79.0,179.0,1000.0
10_62,6,2,95.0,179.0,1000.0
10_62,6,3,56.0,179.0,1000.0
10_62,6,4,74.0,179.0,1000.0
10_62,6,5,52.0,179.0,1000.0
10_62,6,7,89.0,179.0,1000.0
10_62,6,8,96.0,179.0,1000.0
10_62,6,9,72.0,179.0,1000.0
10_62,6,10,89.0,179.0,1000.0
10_62,7,0,75.0,103.0,1000.0
10_62,7,1,50.0,103.0,1000.0
10_62,7,2,70.0,103.0,1000.0
10_62,7,3,90.0,103.0,1000.0
10_62,7,4,83.0,103.0,1000.0
10_62,7,5,81.0,103.0,1000.0
10_62,7,6,60.0,103.0,1000.0
10_62,7,8,70.0,103.0,1000.0
10_62,7,9,66.0,103.0,1000.0
10_62,7,10,63.0,103.0,1000.0
10_62,8,0,95.0,173.0,1000.0
10_62,8,1,68.0,173.0,1000.0
10_62,8,2,81.0,173.0,1000.0
10_62,8,3,82.0,173.0,1000.0
10_62,8,4,83.0,173.0,1000.0
10_62,8,5,77.0,173.0,1000.0
10_62,8,6,53.0,173.0,1000.0
10_62,8,7,72.0,173.0,1000.0
10_62,8,9,62.0,173.0,1000.0
10_62,8,10,57.0,173.0,1000.0
10_62,9,0,84.0,133.0,1000.0
10_62,9,1,99.0,133.0,1000.0
10_62,9,2,92.0,133.0,1000.0
10_62,9,3,77.0,133.0,1000.0
10_62,9,4,65.0,133.0,1000.0
10_62,9,5,51.0,133.0,1000.0
10_62,9,6,55.0,133.0,1000.0
10_62,9,7,86.0,133.0,1000.0
10_62,9,8,86.0,133.0,1000.0
10_62,9,10,73.0,133.0,1000.0
10_62,10,0,89.0,94.0,1000.0
10_62,10,1,62.0,94.0,1000.0
10_62,10,2,79.0,94.0,1000.0
10_62,10,3,83.0,94.0,1000.0
10_62,10,4,63.0,94.0,1000.0
10_62,10,5,91.0,94.0,1000.0
10_62,10,6,79.0,94.0,1000.0
10_62,10,7,81.0,94.0,1000.0
10_62,10,8,95.0,94.0,1000.0
10_62,10,9,95.0,94.0,1000.0
10_63,0,1,53.0,0.0,1000.0
10_63,0,2,98.0,0.0,1000.0
10_63,0,3,73.0,0.0,1000.0
10_63,0,4,68.0,0.0,1000.0
10_63,0,5,78.0,0.0,1000.0
10_63,0,6,59.0,0.0,1000.0
10_63,0,7,96.0,0.0,1000.0
10_63,0,8,65.0,0.0,1000.0
10_63,0,9,96.0,0.0,1000.0
10_63,0,10,97.0,0.0,1000.0
10_63,1,0,63.0,111.0,1000.0
10_63,1,2,96.0,111.0,1000.0
10_63,1,3,52.0,111.0,1000.0
10_63,1,4,74.0,111.0,1000.0
10_63,1,5,73.0,111.0,1000.0
10_63,1,6,95.0,111.0,1000.0
10_63,1,7,68.0,111.0,1000.0
10_63,1,8,83.0,111.0,1000.0
10_63,1,9,81.0,111.0,1000.0
10_63,1,10,62.0,111.0,1000.0
10_63,2,0,83.0,137.0,1000.0
10_63,2,1,53.0,137.0,1000.0
10_63,2,3,50.0,137.0,1000.0
10_63,2,4,60.0,137.0,1000.0
10_63,2,5,84.0,137.0,1000.0
10_63,2,6,94.0,137.0,1000.0
10_63,2,7,64.0,137.0,1000.0
10_63,2,8,69.0,137.0,1000.0
10_63,2,9,92.0,137.0,1000.0
10_63,2,10,55.0,137.0,1000.0
10_63,3,0,67.0,78.0,1000.0
10_63,3,1,56.0,78.0,1000.0
10_63,3,2,92.0,78.0,1000.0
10_63,3,4,94.0,78.0,1000.0
10_63,3,5,89.0,78.0,1000.0
10_63,3,6,63.0,78.0,1000.0
10_63,3,7,74.0,78.0,1000.0
10_63,3,8,72.0,78.0,1000.0
10_63,3,9,71.0,78.0,1000.0
10_63,3,10,89.0,78.0,1000.0
10_63,4,0,80.0,190.0,1000.0
10_63,4,1,56.0,190.0,1000.0
10_63,4,2,50.0,190.0,1000.0
10_63,4,3,74.0,190.0,1000.0
10_63,4,5,65.0,190.0,1000.0
10_63,4,6,55.0,190.0,1000.0
10_63,4,7,57.0,190.0,1000.0
10_63,4,8,60.0,190.0,1000.0
10_63,4,9,97.0,190.0,1000.0
10_63,4,10,68.0,190.0,1000.0
10_63,5,0,95.0,157.0,1000.0
10_63,5,1,84.0,157.0,1000.0
10_63,5,2,53.0,157.0,1000.0
10_63,5,3,76.0,157.0,1000.0
10_63,5,4,99.0,157.0,1000.0
10_63,5,6,71.0,157.0,1000.0
